4
0,0,7930
4379.618068,0,7930
7930,0,4379.618068
7930,0,0
7930,0,0
7930,0,-4379.618068
4379.618068,0,-7930
0,0,-7930
0,0,-7930
-4379.618068,0,-7930
-7930,0,-4379.618068
-7930,0,0
-7930,0,0
-7930,0,4379.618068
-4379.618068,0,7930
0,0,7930
