4
0,0,3000
1656.85425,0,3000
3000,0,1656.85425
3000,0,0
3000,0,0
3000,0,-1656.85425
1656.85425,0,-3000
0,0,-3000
0,0,-3000
-1656.85425,0,-3000
-3000,0,-1656.85425
-3000,0,0
-3000,0,0
-3000,0,1656.85425
-1656.85425,0,3000
0,0,3000
