4
0,0,12240
6759.96534,0,12240
12240,0,6759.96534
12240,0,0
12240,0,0
12240,0,-6759.96534
6759.96534,0,-12240
0,0,-12240
0,0,-12240
-6759.96534,0,-12240
-12240,0,-6759.96534
-12240,0,0
-12240,0,0
-12240,0,6759.96534
-6759.96534,0,12240
0,0,12240
