4
0,0,2305
1273.016349,0,2305
2305,0,1273.016349
2305,0,0
2305,0,0
2305,0,-1273.016349
1273.016349,0,-2305
0,0,-2305
0,0,-2305
-1273.016349,0,-2305
-2305,0,-1273.016349
-2305,0,0
-2305,0,0
-2305,0,1273.016349
-1273.016349,0,2305
0,0,2305
